2022-01-04 17:52:22.689 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ValidationXmlParser        : Trying to load META-INF/validation.xml for XML based Validator configuration.
2022-01-04 17:52:22.689 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ResourceLoaderHelper       : Trying to load META-INF/validation.xml via TCCL
2022-01-04 17:52:22.689 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ResourceLoaderHelper       : Trying to load META-INF/validation.xml via Hibernate Validator's class loader
2022-01-04 17:52:22.690 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ValidationXmlParser        : No META-INF/validation.xml found. Using annotation based configuration only.
2022-01-04 17:52:22.690 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.engine.resolver.TraversableResolvers  : Found javax.persistence.Persistence on classpath containing 'getPersistenceUtil'. Assuming JPA 2 environment. Trying to instantiate JPA aware TraversableResolver
2022-01-04 17:52:22.690 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.engine.resolver.TraversableResolvers  : Instantiated JPA aware TraversableResolver of type org.hibernate.validator.internal.engine.resolver.JPATraversableResolver.
2022-01-04 17:52:22.691 [restartedMain] [39mDEBUG[0;39m o.h.v.messageinterpolation.ResourceBundleMessageInterpolator : Loaded expression factory via original TCCL
2022-01-04 17:52:22.699 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000252: Using org.hibernate.validator.internal.engine.DefaultPropertyNodeNameProvider as property node name provider.
2022-01-04 17:52:22.700 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator as ValidatorFactory-scoped message interpolator.
2022-01-04 17:52:22.700 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.engine.resolver.JPATraversableResolver as ValidatorFactory-scoped traversable resolver.
2022-01-04 17:52:22.700 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2022-01-04 17:52:22.700 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2022-01-04 17:52:22.700 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2022-01-04 17:52:22.703 [restartedMain] [39mDEBUG[0;39m org.hibernate.boot.internal.ClassLoaderAccessImpl            : Not known whether passed class name [com.in28minutes.rest.webservices.restfulwebservices.model.User] is safe
2022-01-04 17:52:22.703 [restartedMain] [39mDEBUG[0;39m org.hibernate.boot.internal.ClassLoaderAccessImpl            : No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.in28minutes.rest.webservices.restfulwebservices.model.User
2022-01-04 17:52:22.801 [restartedMain] [39mDEBUG[0;39m o.h.service.internal.SessionFactoryServiceRegistryImpl       : EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2022-01-04 17:52:22.803 [restartedMain] [39mDEBUG[0;39m org.hibernate.secure.spi.JaccIntegrator                      : Skipping JACC integration as it was not enabled
2022-01-04 17:52:22.805 [restartedMain] [39mDEBUG[0;39m org.hibernate.internal.SessionFactoryImpl                    : Instantiated session factory
2022-01-04 17:52:22.806 [restartedMain] [39mDEBUG[0;39m org.hibernate.type.spi.TypeConfiguration$Scope               : Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@5ebf3ca7] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@2df2d731]
2022-01-04 17:52:22.912 [restartedMain] [39mDEBUG[0;39m org.hibernate.boot.internal.ClassLoaderAccessImpl            : Not known whether passed class name [com.in28minutes.rest.webservices.restfulwebservices.model.User] is safe
2022-01-04 17:52:22.913 [restartedMain] [39mDEBUG[0;39m org.hibernate.boot.internal.ClassLoaderAccessImpl            : No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.in28minutes.rest.webservices.restfulwebservices.model.User
2022-01-04 17:52:23.336 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.entity.AbstractEntityPersister       : Static SQL for entity: com.in28minutes.rest.webservices.restfulwebservices.model.User
2022-01-04 17:52:23.337 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.entity.AbstractEntityPersister       :  Version select: select id from user where id =?
2022-01-04 17:52:23.337 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.entity.AbstractEntityPersister       :  Snapshot select: select user_.id, user_.birth_date as birth_da2_0_, user_.name as name3_0_ from user user_ where user_.id=?
2022-01-04 17:52:23.337 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.entity.AbstractEntityPersister       :  Insert 0: insert into user (birth_date, name, id) values (?, ?, ?)
2022-01-04 17:52:23.337 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.entity.AbstractEntityPersister       :  Update 0: update user set birth_date=?, name=? where id=?
2022-01-04 17:52:23.337 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.entity.AbstractEntityPersister       :  Delete 0: delete from user where id=?
2022-01-04 17:52:23.369 [restartedMain] [39mDEBUG[0;39m o.h.loader.plan.build.internal.spaces.QuerySpacesImpl        : Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@38fc1926]
2022-01-04 17:52:23.371 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.walking.spi.MetamodelGraphWalker     : Visiting attribute path : birthDate
2022-01-04 17:52:23.371 [restartedMain] [39mDEBUG[0;39m org.hibernate.persister.walking.spi.MetamodelGraphWalker     : Visiting attribute path : name
2022-01-04 17:52:23.371 [restartedMain] [39mDEBUG[0;39m o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy : Building LoadPlan...
2022-01-04 17:52:23.382 [restartedMain] [39mDEBUG[0;39m o.h.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor : processing queryspace <gen:0>
2022-01-04 17:52:23.386 [restartedMain] [39mDEBUG[0;39m org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter      : LoadPlan(entity=com.in28minutes.rest.webservices.restfulwebservices.model.User)
    - Returns
       - EntityReturnImpl(entity=com.in28minutes.rest.webservices.restfulwebservices.model.User, querySpaceUid=<gen:0>, path=com.in28minutes.rest.webservices.restfulwebservices.model.User)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.in28minutes.rest.webservices.restfulwebservices.model.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

2022-01-04 17:52:23.388 [restartedMain] [39mDEBUG[0;39m org.hibernate.loader.entity.plan.EntityLoader                : Static select for entity com.in28minutes.rest.webservices.restfulwebservices.model.User [NONE]: select user0_.id as id1_0_0_, user0_.birth_date as birth_da2_0_0_, user0_.name as name3_0_0_ from user user0_ where user0_.id=?
2022-01-04 17:52:23.465 [restartedMain] [39mDEBUG[0;39m org.hibernate.SQL                                            : drop table if exists user CASCADE 
2022-01-04 17:52:23.468 [restartedMain] [39mDEBUG[0;39m org.hibernate.SQL                                            : drop sequence if exists hibernate_sequence
2022-01-04 17:52:23.472 [restartedMain] [39mDEBUG[0;39m org.hibernate.SQL                                            : create sequence hibernate_sequence start with 1 increment by 1
2022-01-04 17:52:23.475 [restartedMain] [39mDEBUG[0;39m org.hibernate.SQL                                            : create table user (id integer not null, birth_date timestamp, name varchar(255), primary key (id))
2022-01-04 17:52:23.485 [restartedMain] [34mINFO [0;39m o.h.e.transaction.jta.platform.internal.JtaPlatformInitiator : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-01-04 17:52:23.486 [restartedMain] [39mDEBUG[0;39m org.hibernate.query.spi.NamedQueryRepository                 : Checking 0 named HQL queries
2022-01-04 17:52:23.486 [restartedMain] [39mDEBUG[0;39m org.hibernate.query.spi.NamedQueryRepository                 : Checking 0 named SQL queries
2022-01-04 17:52:23.497 [restartedMain] [39mDEBUG[0;39m o.h.service.internal.SessionFactoryServiceRegistryImpl       : EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2022-01-04 17:52:23.506 [restartedMain] [39mDEBUG[0;39m org.hibernate.internal.SessionFactoryRegistry                : Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@4a851c9a
2022-01-04 17:52:23.506 [restartedMain] [39mDEBUG[0;39m org.hibernate.internal.SessionFactoryRegistry                : Registering SessionFactory: 4f96c70a-a009-499f-8e15-65447d5abd90 (<unnamed>)
2022-01-04 17:52:23.506 [restartedMain] [39mDEBUG[0;39m org.hibernate.internal.SessionFactoryRegistry                : Not binding SessionFactory to JNDI, no JNDI name configured
2022-01-04 17:52:23.507 [restartedMain] [34mINFO [0;39m o.s.orm.jpa.LocalContainerEntityManagerFactoryBean           : Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-01-04 17:52:23.808 [restartedMain] [39mDEBUG[0;39m org.hibernate.stat.internal.StatisticsInitiator              : Statistics initialized [enabled=false]
2022-01-04 17:52:24.122 [restartedMain] [39mDEBUG[0;39m o.h.v.messageinterpolation.ResourceBundleMessageInterpolator : Loaded expression factory via original TCCL
2022-01-04 17:52:24.137 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.engine.AbstractConfigurationImpl      : Setting custom MessageInterpolator of type org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator
2022-01-04 17:52:24.137 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.engine.AbstractConfigurationImpl      : Setting custom ConstraintValidatorFactory of type org.springframework.validation.beanvalidation.SpringConstraintValidatorFactory
2022-01-04 17:52:24.138 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.engine.AbstractConfigurationImpl      : Setting custom ParameterNameProvider of type org.springframework.validation.beanvalidation.LocalValidatorFactoryBean$1
2022-01-04 17:52:24.140 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ValidationXmlParser        : Trying to load META-INF/validation.xml for XML based Validator configuration.
2022-01-04 17:52:24.140 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ResourceLoaderHelper       : Trying to load META-INF/validation.xml via user class loader
2022-01-04 17:52:24.141 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ResourceLoaderHelper       : Trying to load META-INF/validation.xml via TCCL
2022-01-04 17:52:24.141 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ResourceLoaderHelper       : Trying to load META-INF/validation.xml via Hibernate Validator's class loader
2022-01-04 17:52:24.141 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.xml.config.ValidationXmlParser        : No META-INF/validation.xml found. Using annotation based configuration only.
2022-01-04 17:52:24.142 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.engine.resolver.TraversableResolvers  : Found javax.persistence.Persistence on classpath containing 'getPersistenceUtil'. Assuming JPA 2 environment. Trying to instantiate JPA aware TraversableResolver
2022-01-04 17:52:24.142 [restartedMain] [39mDEBUG[0;39m o.h.validator.internal.engine.resolver.TraversableResolvers  : Instantiated JPA aware TraversableResolver of type org.hibernate.validator.internal.engine.resolver.JPATraversableResolver.
2022-01-04 17:52:24.144 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000252: Using org.hibernate.validator.internal.engine.DefaultPropertyNodeNameProvider as property node name provider.
2022-01-04 17:52:24.145 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator as ValidatorFactory-scoped message interpolator.
2022-01-04 17:52:24.145 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.engine.resolver.JPATraversableResolver as ValidatorFactory-scoped traversable resolver.
2022-01-04 17:52:24.145 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2022-01-04 17:52:24.146 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2022-01-04 17:52:24.146 [restartedMain] [39mDEBUG[0;39m o.h.v.internal.engine.ValidatorFactoryConfigurationHelper    : HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2022-01-04 17:52:24.551 [restartedMain] [31mWARN [0;39m o.s.b.a.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration     : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-01-04 17:52:25.383 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	c.i.r.w.r.c.HelloWorldController:
	{GET [/hello-world/path-variable/{name}]}: helloWorldPathVariable(String)
	{GET [/hello-world-internationalized]}: helloWorldInternationalized()
	{GET [/hello-world]}: helloWorld()
	{GET [/hello-world-bean]}: helloWorldBean()
2022-01-04 17:52:25.388 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	c.i.r.w.r.c.UserController:
	{GET [/users]}: retrieveAllUsers()
	{GET [/jpa/users]}: findAllUsers()
	{GET [/users/{id}]}: getUser(int)
	{GET [/user/{id}]}: findUser(int)
	{POST [/users]}: createUser(User)
	{DELETE [/delete/{id}]}: deleteUser(int)
2022-01-04 17:52:25.389 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	c.i.r.w.r.e.CustomizedResponseEntityExceptionHandler:
	
2022-01-04 17:52:25.390 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	c.i.r.w.r.f.FilteringController:
	{GET [/filtering-list]}: retrieveListOfSomeBeans()
	{GET [/filtering]}: retrieveSomeBean()
2022-01-04 17:52:25.395 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.b.a.w.s.e.BasicErrorController:
	{ [/error]}: error(HttpServletRequest)
	{ [/error], produces [text/html]}: errorHtml(HttpServletRequest,HttpServletResponse)
2022-01-04 17:52:25.434 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.w.a.OpenApiWebMvcResource:
	{GET [/v3/api-docs.yaml], produces [application/vnd.oai.openapi]}: openapiYaml(HttpServletRequest,String,Locale)
	{GET [/v3/api-docs], produces [application/json]}: openapiJson(HttpServletRequest,String,Locale)
2022-01-04 17:52:25.439 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.w.u.SwaggerWelcomeWebMvc:
	{GET [/swagger-ui.html]}: redirectToUi(HttpServletRequest)
2022-01-04 17:52:25.441 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.w.u.SwaggerConfigResource:
	{GET [/v3/api-docs/swagger-config], produces [application/json]}: openapiJson(HttpServletRequest)
2022-01-04 17:52:25.537 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 'beanNameHandlerMapping' {}
2022-01-04 17:52:26.553 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 'resourceHandlerMapping' {/webjars/**=ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]], /**=ResourceHttpRequestHandler [classpath [META-INF/resources/], classpath [resources/], classpath [static/], classpath [public/], ServletContext [/]], /swagger-ui*/**=ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]], /explorer/**=ResourceHttpRequestHandler [classpath [META-INF/spring-data-rest/hal-explorer/]]}
2022-01-04 17:52:27.760 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.RepositoryController:
	{GET [/ || ], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: listRepositories()
	{OPTIONS [/ || ], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: optionsForRepositories()
	{HEAD [/ || ], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: headForRepositories()
2022-01-04 17:52:27.765 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.RepositoryEntityController:
	{PUT [/{repository}/{id}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: putItemResource(RootResourceInformation,PersistentEntityResource,Serializable,PersistentEntityResourceAssembler,ETag,String)
	{GET [/{repository}/{id}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: getItemResource(RootResourceInformation,Serializable,PersistentEntityResourceAssembler,HttpHeaders)
	{POST [/{repository}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: postCollectionResource(RootResourceInformation,PersistentEntityResource,PersistentEntityResourceAssembler,String)
	{OPTIONS [/{repository}/{id}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: optionsForItemResource(RootResourceInformation)
	{HEAD [/{repository}/{id}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: headForItemResource(RootResourceInformation,Serializable,PersistentEntityResourceAssembler)
	{PATCH [/{repository}/{id}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: patchItemResource(RootResourceInformation,PersistentEntityResource,Serializable,PersistentEntityResourceAssembler,ETag,String)
	{DELETE [/{repository}/{id}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: deleteItemResource(RootResourceInformation,Serializable,ETag)
	{OPTIONS [/{repository}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: optionsForCollectionResource(RootResourceInformation)
	{HEAD [/{repository}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: headCollectionResource(RootResourceInformation,DefaultedPageable)
	{GET [/{repository}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: getCollectionResource(RootResourceInformation,DefaultedPageable,Sort,PersistentEntityResourceAssembler)
	{GET [/{repository}], produces [application/x-spring-data-compact+json || text/uri-list]}: getCollectionResourceCompact(RootResourceInformation,DefaultedPageable,Sort,PersistentEntityResourceAssembler)
2022-01-04 17:52:27.770 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.RepositoryPropertyReferenceController:
	{GET [/{repository}/{id}/{property}/{propertyId}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: followPropertyReference(RootResourceInformation,Serializable,String,String,PersistentEntityResourceAssembler)
	{GET [/{repository}/{id}/{property}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: followPropertyReference(RootResourceInformation,Serializable,String,PersistentEntityResourceAssembler)
	{DELETE [/{repository}/{id}/{property}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: deletePropertyReference(RootResourceInformation,Serializable,String)
	{GET [/{repository}/{id}/{property}], produces [text/uri-list]}: followPropertyReferenceCompact(RootResourceInformation,Serializable,String,HttpHeaders,PersistentEntityResourceAssembler)
	{[PATCH, PUT, POST] [/{repository}/{id}/{property}], consumes [application/json || application/x-spring-data-compact+json || text/uri-list], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: createPropertyReference(RootResourceInformation,HttpMethod,CollectionModel,Serializable,String)
	{DELETE [/{repository}/{id}/{property}/{propertyId}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: deletePropertyReferenceId(RootResourceInformation,Serializable,String,String)
2022-01-04 17:52:27.780 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.RepositorySearchController:
	{GET [/{repository}/search/{search}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: executeSearch(RootResourceInformation,MultiValueMap,String,DefaultedPageable,Sort,PersistentEntityResourceAssembler,HttpHeaders)
	{GET [/{repository}/search], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: listSearches(RootResourceInformation)
	{HEAD [/{repository}/search], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: headForSearches(RootResourceInformation)
	{OPTIONS [/{repository}/search/{search}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: optionsForSearch(RootResourceInformation,String)
	{HEAD [/{repository}/search/{search}], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: headForSearch(RootResourceInformation,String)
	{OPTIONS [/{repository}/search], produces [application/hal+json || application/json || application/prs.hal-forms+json]}: optionsForSearches(RootResourceInformation)
	{GET [/{repository}/search/{search}], produces [application/x-spring-data-compact+json]}: executeSearchCompact(RootResourceInformation,HttpHeaders,MultiValueMap,String,String,DefaultedPageable,Sort,PersistentEntityResourceAssembler)
2022-01-04 17:52:27.784 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.RepositorySchemaController:
	{GET [/profile/{repository}], produces [application/schema+json]}: schema(RootResourceInformation)
2022-01-04 17:52:27.785 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.a.AlpsController:
	{GET [/profile/{repository}], produces [application/alps+json || */*]}: descriptor(RootResourceInformation)
	{OPTIONS [/profile/{repository}], produces [application/alps+json]}: alpsOptions()
2022-01-04 17:52:27.786 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.ProfileController:
	{OPTIONS [/profile]}: profileOptions()
	{GET [/profile]}: listAllFormsOfMetadata()
2022-01-04 17:52:27.787 [restartedMain] [39mDEBUG[0;39m _org.springframework.web.servlet.HandlerMapping.Mappings     : 
	o.s.d.r.w.h.HalExplorer:
	{GET [/ || ], produces [text/html]}: index(HttpServletRequest)
	{GET [/explorer]}: explorer(HttpServletRequest)
2022-01-04 17:52:27.965 [restartedMain] [34mINFO [0;39m o.s.boot.devtools.autoconfigure.OptionalLiveReloadServer     : LiveReload server is running on port 35729
2022-01-04 17:52:27.986 [restartedMain] [34mINFO [0;39m o.s.boot.actuate.endpoint.web.EndpointLinksResolver          : Exposing 13 endpoint(s) beneath base path '/actuator'
2022-01-04 17:52:28.080 [restartedMain] [34mINFO [0;39m org.apache.coyote.http11.Http11NioProtocol                   : Starting ProtocolHandler ["http-nio-8080"]
2022-01-04 17:52:28.109 [restartedMain] [34mINFO [0;39m org.springframework.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port(s): 8080 (http) with context path ''
2022-01-04 17:52:28.139 [restartedMain] [34mINFO [0;39m c.i.r.w.restfulwebservices.RestfulWebServicesApplication     : Started RestfulWebServicesApplication in 12.526 seconds (JVM running for 13.581)
2022-01-04 17:52:50.996 [HikariPool-1 housekeeper] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Pool stats (total=10, active=0, idle=10, waiting=0)
2022-01-04 17:52:50.997 [HikariPool-1 housekeeper] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2022-01-04 17:53:07.388 [RMI TCP Connection(2)-10.0.0.128] [34mINFO [0;39m o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin : Application shutdown requested.
2022-01-04 17:53:07.520 [RMI TCP Connection(2)-10.0.0.128] [34mINFO [0;39m o.s.orm.jpa.LocalContainerEntityManagerFactoryBean           : Closing JPA EntityManagerFactory for persistence unit 'default'
2022-01-04 17:53:07.520 [RMI TCP Connection(2)-10.0.0.128] [39mDEBUG[0;39m org.hibernate.internal.SessionFactoryImpl                    : HHH000031: Closing
2022-01-04 17:53:07.520 [RMI TCP Connection(2)-10.0.0.128] [34mINFO [0;39m o.h.t.s.internal.SchemaDropperImpl$DelayedDropActionImpl     : HHH000477: Starting delayed evictData of schema as part of SessionFactory shut-down'
2022-01-04 17:53:07.521 [RMI TCP Connection(2)-10.0.0.128] [39mDEBUG[0;39m org.hibernate.SQL                                            : drop table if exists user CASCADE 
2022-01-04 17:53:07.524 [HikariPool-1 connection closer] [39mDEBUG[0;39m com.zaxxer.hikari.pool.PoolBase                              : HikariPool-1 - Closing connection conn0: url=jdbc:h2:mem:testdb user=SA: (connection is dead)
2022-01-04 17:53:07.534 [HikariPool-1 connection closer] [39mDEBUG[0;39m com.zaxxer.hikari.pool.PoolBase                              : HikariPool-1 - Closing connection conn1: url=jdbc:h2:mem:testdb user=SA: (connection is dead)
2022-01-04 17:53:07.535 [HikariPool-1 connection closer] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2022-01-04 17:53:07.535 [HikariPool-1 connection closer] [39mDEBUG[0;39m com.zaxxer.hikari.pool.PoolBase                              : HikariPool-1 - Closing connection conn2: url=jdbc:h2:mem:testdb user=SA: (connection is dead)
2022-01-04 17:53:07.537 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn10: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.538 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn11: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.538 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn12: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.539 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn13: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.539 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn14: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.539 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn15: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.540 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn16: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.540 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn17: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.540 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn18: url=jdbc:h2:mem:testdb user=SA
2022-01-04 17:53:07.540 [HikariPool-1 connection adder] [39mDEBUG[0;39m com.zaxxer.hikari.pool.HikariPool                            : HikariPool-1 - Added connection conn19: url=jdbc:h2:mem:testdb user=SA
